submission_id,age,both_norms_shown,comments,endTime,expected_claim1,expected_claim2,expected_claim3,expected_claim4,experiment_id,gender,ingroup_norm,norm_first_shown,norm_second_shown,outgroup_norm,response,response_claim1,response_claim2,response_claim3,response_claim4,startDate,startTime,timeSpent,trial_name,trial_number
3051,,0,detective clara,1630009830558,NA,NA,NA,NA,260,,Approximately 60% of participants who agreed with you about Drug legalization chose to call the police and report the robber.,Approximately 60% of participants who agreed with you about Drug legalization chose to call the police and report the robber., ,Approximately 85% of participants who did not agree with you about Drug legalization chose to do nothing and leave the robber alone.,Probably call the police and report the robber,NA,NA,NA,NA,Thu Aug 26 2021 22:29:54 GMT+0200 (Mitteleuropäische Sommerzeit),1630009794255,0.60505,moral dilemma,1
3051,,NA,detective clara,1630009830558,NA,NA,NA,NA,260,,NA,NA,NA,NA,Slightly bad,NA,NA,NA,NA,Thu Aug 26 2021 22:29:54 GMT+0200 (Mitteleuropäische Sommerzeit),1630009794255,0.60505,behavior rating,1
3051,,NA,detective clara,1630009830558,true,false,false,false,260,,NA,NA,NA,NA,NA,true,false,false,false,Thu Aug 26 2021 22:29:54 GMT+0200 (Mitteleuropäische Sommerzeit),1630009794255,0.60505,custom understanding check,1
3051,,NA,detective clara,1630009830558,NA,NA,NA,NA,260,,NA,NA,NA,NA,5,NA,NA,NA,NA,Thu Aug 26 2021 22:29:54 GMT+0200 (Mitteleuropäische Sommerzeit),1630009794255,0.60505,identification_pro,1
3051,,NA,detective clara,1630009830558,NA,NA,NA,NA,260,,NA,NA,NA,NA,2,NA,NA,NA,NA,Thu Aug 26 2021 22:29:54 GMT+0200 (Mitteleuropäische Sommerzeit),1630009794255,0.60505,identification_anti,2
3045,23,NA,,1630003073368,NA,NA,NA,NA,260,male,NA,NA,NA,NA,Immigration and Dreamers,NA,NA,NA,NA,Thu Aug 26 2021 20:37:40 GMT+0200 (CEST),1630003060353,0.21691666666666667,issue,1
3045,23,NA,,1630003073368,NA,NA,NA,NA,260,male,NA,NA,NA,NA,5,NA,NA,NA,NA,Thu Aug 26 2021 20:37:40 GMT+0200 (CEST),1630003060353,0.21691666666666667,statement rating,1
3045,23,1,,1630003073368,NA,NA,NA,NA,260,male,Approximately 60% of participants who agreed with you about Immigration and Dreamers chose to call the police and report the robber.,Approximately 60% of participants who agreed with you about Immigration and Dreamers chose to call the police and report the robber.,Approximately 85% of participants who did not agree with you about Immigration and Dreamers chose to do nothing and leave the robber alone.,Approximately 85% of participants who did not agree with you about Immigration and Dreamers chose to do nothing and leave the robber alone.,Probably do nothing and the leave the robber alone,NA,NA,NA,NA,Thu Aug 26 2021 20:37:40 GMT+0200 (CEST),1630003060353,0.21691666666666667,moral dilemma,1
3045,23,NA,,1630003073368,NA,NA,NA,NA,260,male,NA,NA,NA,NA,Neither good nor bad,NA,NA,NA,NA,Thu Aug 26 2021 20:37:40 GMT+0200 (CEST),1630003060353,0.21691666666666667,behavior rating,1
3045,23,NA,,1630003073368,true,false,false,false,260,male,NA,NA,NA,NA,NA,true,false,false,false,Thu Aug 26 2021 20:37:40 GMT+0200 (CEST),1630003060353,0.21691666666666667,custom understanding check,1
3045,23,NA,,1630003073368,NA,NA,NA,NA,260,male,NA,NA,NA,NA,4,NA,NA,NA,NA,Thu Aug 26 2021 20:37:40 GMT+0200 (CEST),1630003060353,0.21691666666666667,identification_pro,1
3045,23,NA,,1630003073368,NA,NA,NA,NA,260,male,NA,NA,NA,NA,2,NA,NA,NA,NA,Thu Aug 26 2021 20:37:40 GMT+0200 (CEST),1630003060353,0.21691666666666667,identification_anti,2
3040,21,NA,,1629998870026,NA,NA,NA,NA,260,female,NA,NA,NA,NA,Feminism,NA,NA,NA,NA,Thu Aug 26 2021 19:27:34 GMT+0200 (Central European Summer Time),1629998854894,0.2522,issue,1
3040,21,NA,,1629998870026,NA,NA,NA,NA,260,female,NA,NA,NA,NA,5,NA,NA,NA,NA,Thu Aug 26 2021 19:27:34 GMT+0200 (Central European Summer Time),1629998854894,0.2522,statement rating,1
3040,21,0,,1629998870026,NA,NA,NA,NA,260,female,Approximately 60% of participants who agreed with you about Feminism chose to call the police and report the robber.,Approximately 60% of participants who agreed with you about Feminism chose to call the police and report the robber., ,Approximately 85% of participants who did not agree with you about Feminism chose to do nothing and leave the robber alone.,Probably do nothing and the leave the robber alone,NA,NA,NA,NA,Thu Aug 26 2021 19:27:34 GMT+0200 (Central European Summer Time),1629998854894,0.2522,moral dilemma,1
3040,21,NA,,1629998870026,NA,NA,NA,NA,260,female,NA,NA,NA,NA,Slightly bad,NA,NA,NA,NA,Thu Aug 26 2021 19:27:34 GMT+0200 (Central European Summer Time),1629998854894,0.2522,behavior rating,1
3040,21,NA,,1629998870026,true,false,false,false,260,female,NA,NA,NA,NA,NA,true,false,false,false,Thu Aug 26 2021 19:27:34 GMT+0200 (Central European Summer Time),1629998854894,0.2522,custom understanding check,1
3040,21,NA,,1629998870026,NA,NA,NA,NA,260,female,NA,NA,NA,NA,7,NA,NA,NA,NA,Thu Aug 26 2021 19:27:34 GMT+0200 (Central European Summer Time),1629998854894,0.2522,identification_pro,1
3040,21,NA,,1629998870026,NA,NA,NA,NA,260,female,NA,NA,NA,NA,1,NA,NA,NA,NA,Thu Aug 26 2021 19:27:34 GMT+0200 (Central European Summer Time),1629998854894,0.2522,identification_anti,2
3038,24,NA,,1629998376756,NA,NA,NA,NA,260,female,NA,NA,NA,NA,Taxing religious organizations,NA,NA,NA,NA,Thu Aug 26 2021 19:19:26 GMT+0200 (Central European Summer Time),1629998366834,0.16536666666666666,issue,1
3038,24,NA,,1629998376756,NA,NA,NA,NA,260,female,NA,NA,NA,NA,5,NA,NA,NA,NA,Thu Aug 26 2021 19:19:26 GMT+0200 (Central European Summer Time),1629998366834,0.16536666666666666,statement rating,1
3038,24,0,,1629998376756,NA,NA,NA,NA,260,female,Approximately 60% of participants who agreed with you about Taxing religious organizations chose to do nothing and leave the robber alone.,Approximately 60% of participants who agreed with you about Taxing religious organizations chose to do nothing and leave the robber alone., ,Approximately 85% of participants who did not agree with you about Taxing religious organizations chose to call the police and report the robber.,Probably do nothing and the leave the robber alone,NA,NA,NA,NA,Thu Aug 26 2021 19:19:26 GMT+0200 (Central European Summer Time),1629998366834,0.16536666666666666,moral dilemma,1
3038,24,NA,,1629998376756,NA,NA,NA,NA,260,female,NA,NA,NA,NA,Moderately bad,NA,NA,NA,NA,Thu Aug 26 2021 19:19:26 GMT+0200 (Central European Summer Time),1629998366834,0.16536666666666666,behavior rating,1
3038,24,NA,,1629998376756,true,false,false,false,260,female,NA,NA,NA,NA,NA,true,false,false,false,Thu Aug 26 2021 19:19:26 GMT+0200 (Central European Summer Time),1629998366834,0.16536666666666666,custom understanding check,1
3038,24,NA,,1629998376756,NA,NA,NA,NA,260,female,NA,NA,NA,NA,5,NA,NA,NA,NA,Thu Aug 26 2021 19:19:26 GMT+0200 (Central European Summer Time),1629998366834,0.16536666666666666,identification_pro,1
3038,24,NA,,1629998376756,NA,NA,NA,NA,260,female,NA,NA,NA,NA,4,NA,NA,NA,NA,Thu Aug 26 2021 19:19:26 GMT+0200 (Central European Summer Time),1629998366834,0.16536666666666666,identification_anti,2
3036,29,NA,,1629996666093,NA,NA,NA,NA,260,male,NA,NA,NA,NA,Drug legalization,NA,NA,NA,NA,Thu Aug 26 2021 18:50:55 GMT+0200 (Mitteleuropäische Sommerzeit),1629996655283,0.18016666666666667,issue,1
3036,29,NA,,1629996666093,NA,NA,NA,NA,260,male,NA,NA,NA,NA,4,NA,NA,NA,NA,Thu Aug 26 2021 18:50:55 GMT+0200 (Mitteleuropäische Sommerzeit),1629996655283,0.18016666666666667,statement rating,1
3036,29,1,,1629996666093,NA,NA,NA,NA,260,male,Approximately 60% of participants who agreed with you about Drug legalization chose to call the police and report the robber.,Approximately 60% of participants who agreed with you about Drug legalization chose to call the police and report the robber.,Approximately 85% of participants who did not agree with you about Drug legalization chose to do nothing and leave the robber alone.,Approximately 85% of participants who did not agree with you about Drug legalization chose to do nothing and leave the robber alone.,Probably do nothing and the leave the robber alone,NA,NA,NA,NA,Thu Aug 26 2021 18:50:55 GMT+0200 (Mitteleuropäische Sommerzeit),1629996655283,0.18016666666666667,moral dilemma,1
3036,29,NA,,1629996666093,NA,NA,NA,NA,260,male,NA,NA,NA,NA,Slightly good,NA,NA,NA,NA,Thu Aug 26 2021 18:50:55 GMT+0200 (Mitteleuropäische Sommerzeit),1629996655283,0.18016666666666667,behavior rating,1
3036,29,NA,,1629996666093,true,false,false,false,260,male,NA,NA,NA,NA,NA,true,false,false,false,Thu Aug 26 2021 18:50:55 GMT+0200 (Mitteleuropäische Sommerzeit),1629996655283,0.18016666666666667,custom understanding check,1
3036,29,NA,,1629996666093,NA,NA,NA,NA,260,male,NA,NA,NA,NA,5,NA,NA,NA,NA,Thu Aug 26 2021 18:50:55 GMT+0200 (Mitteleuropäische Sommerzeit),1629996655283,0.18016666666666667,identification_pro,1
3036,29,NA,,1629996666093,NA,NA,NA,NA,260,male,NA,NA,NA,NA,1,NA,NA,NA,NA,Thu Aug 26 2021 18:50:55 GMT+0200 (Mitteleuropäische Sommerzeit),1629996655283,0.18016666666666667,identification_anti,2
3035,23,NA,,1629996580482,NA,NA,NA,NA,260,female,NA,NA,NA,NA,Gun control,NA,NA,NA,NA,Thu Aug 26 2021 18:47:11 GMT+0200 (Mitteleuropäische Sommerzeit),1629996431499,2.48305,selected issue,1
3035,23,NA,,1629996580482,NA,NA,NA,NA,260,female,NA,NA,NA,NA,-5,NA,NA,NA,NA,Thu Aug 26 2021 18:47:11 GMT+0200 (Mitteleuropäische Sommerzeit),1629996431499,2.48305,statement rating,1
3035,23,1,,1629996580482,NA,NA,NA,NA,260,female,Approximately 60% of participants who agreed with you about Gun control chose to do nothing and leave the robber alone.,Approximately 60% of participants who agreed with you about Gun control chose to do nothing and leave the robber alone.,Approximately 85% of participants who did not agree with you about Gun control chose to call the police and report the robber.,Approximately 85% of participants who did not agree with you about Gun control chose to call the police and report the robber.,Definitely do nothing and leave the robber alone,NA,NA,NA,NA,Thu Aug 26 2021 18:47:11 GMT+0200 (Mitteleuropäische Sommerzeit),1629996431499,2.48305,moral dilemma,1
3035,23,NA,,1629996580482,NA,NA,NA,NA,260,female,NA,NA,NA,NA,Moderately good,NA,NA,NA,NA,Thu Aug 26 2021 18:47:11 GMT+0200 (Mitteleuropäische Sommerzeit),1629996431499,2.48305,behavior rating,1
3035,23,NA,,1629996580482,true,false,false,false,260,female,NA,NA,NA,NA,NA,true,false,false,true,Thu Aug 26 2021 18:47:11 GMT+0200 (Mitteleuropäische Sommerzeit),1629996431499,2.48305,custom understanding check,1
3035,23,NA,,1629996580482,NA,NA,NA,NA,260,female,NA,NA,NA,NA,7,NA,NA,NA,NA,Thu Aug 26 2021 18:47:11 GMT+0200 (Mitteleuropäische Sommerzeit),1629996431499,2.48305,identification_pro,1
3035,23,NA,,1629996580482,NA,NA,NA,NA,260,female,NA,NA,NA,NA,1,NA,NA,NA,NA,Thu Aug 26 2021 18:47:11 GMT+0200 (Mitteleuropäische Sommerzeit),1629996431499,2.48305,identification_anti,2
3034,25,NA,,1629996200560,NA,NA,NA,NA,260,male,NA,NA,NA,NA,Feminism,NA,NA,NA,NA,Thu Aug 26 2021 18:43:08 GMT+0200 (Central European Summer Time),1629996188859,0.19501666666666667,issue,1
3034,25,NA,,1629996200560,NA,NA,NA,NA,260,male,NA,NA,NA,NA,5,NA,NA,NA,NA,Thu Aug 26 2021 18:43:08 GMT+0200 (Central European Summer Time),1629996188859,0.19501666666666667,statement rating,1
3034,25,0,,1629996200560,NA,NA,NA,NA,260,male,Approximately 60% of participants who agreed with you about Feminism chose to do nothing and leave the robber alone.,Approximately 60% of participants who agreed with you about Feminism chose to do nothing and leave the robber alone., ,Approximately 85% of participants who did not agree with you about Feminism chose to call the police and report the robber.,Probably do nothing and the leave the robber alone,NA,NA,NA,NA,Thu Aug 26 2021 18:43:08 GMT+0200 (Central European Summer Time),1629996188859,0.19501666666666667,moral dilemma,1
3034,25,NA,,1629996200560,NA,NA,NA,NA,260,male,NA,NA,NA,NA,Neither good nor bad,NA,NA,NA,NA,Thu Aug 26 2021 18:43:08 GMT+0200 (Central European Summer Time),1629996188859,0.19501666666666667,behavior rating,1
3034,25,NA,,1629996200560,true,false,false,false,260,male,NA,NA,NA,NA,NA,false,false,false,false,Thu Aug 26 2021 18:43:08 GMT+0200 (Central European Summer Time),1629996188859,0.19501666666666667,custom understanding check,1
3034,25,NA,,1629996200560,NA,NA,NA,NA,260,male,NA,NA,NA,NA,5,NA,NA,NA,NA,Thu Aug 26 2021 18:43:08 GMT+0200 (Central European Summer Time),1629996188859,0.19501666666666667,identification_pro,1
3034,25,NA,,1629996200560,NA,NA,NA,NA,260,male,NA,NA,NA,NA,1,NA,NA,NA,NA,Thu Aug 26 2021 18:43:08 GMT+0200 (Central European Summer Time),1629996188859,0.19501666666666667,identification_anti,2
3033,25,NA,,1629995332493,NA,NA,NA,NA,260,undefined,NA,NA,NA,NA,Feminism,NA,NA,NA,NA,Thu Aug 26 2021 18:28:29 GMT+0200 (Central European Summer Time),1629995309144,0.38915,issue,1
3033,25,NA,,1629995332493,NA,NA,NA,NA,260,undefined,NA,NA,NA,NA,4,NA,NA,NA,NA,Thu Aug 26 2021 18:28:29 GMT+0200 (Central European Summer Time),1629995309144,0.38915,statement rating,1
3033,25,1,,1629995332493,NA,NA,NA,NA,260,undefined,Approximately 60% of participants who agreed with you about Feminism chose to do nothing and leave the robber alone.,Approximately 85% of participants who did not agree with you about Feminism chose to call the police and report the robber.,Approximately 60% of participants who agreed with you about Feminism chose to do nothing and leave the robber alone.,Approximately 85% of participants who did not agree with you about Feminism chose to call the police and report the robber.,Very likely do nothing and the leave the robber alone,NA,NA,NA,NA,Thu Aug 26 2021 18:28:29 GMT+0200 (Central European Summer Time),1629995309144,0.38915,moral dilemma,1
3033,25,NA,,1629995332493,NA,NA,NA,NA,260,undefined,NA,NA,NA,NA,Neither good nor bad,NA,NA,NA,NA,Thu Aug 26 2021 18:28:29 GMT+0200 (Central European Summer Time),1629995309144,0.38915,behavior rating,1
3033,25,NA,,1629995332493,true,false,false,false,260,undefined,NA,NA,NA,NA,NA,true,false,false,false,Thu Aug 26 2021 18:28:29 GMT+0200 (Central European Summer Time),1629995309144,0.38915,custom understanding check,1
3033,25,NA,,1629995332493,NA,NA,NA,NA,260,undefined,NA,NA,NA,NA,4,NA,NA,NA,NA,Thu Aug 26 2021 18:28:29 GMT+0200 (Central European Summer Time),1629995309144,0.38915,identification_pro,1
3033,25,NA,,1629995332493,NA,NA,NA,NA,260,undefined,NA,NA,NA,NA,1,NA,NA,NA,NA,Thu Aug 26 2021 18:28:29 GMT+0200 (Central European Summer Time),1629995309144,0.38915,identification_anti,2
3032,23,NA,,1629993229900,NA,NA,NA,NA,260,,NA,NA,NA,NA,Gun control,NA,NA,NA,NA,Thu Aug 26 2021 15:53:27 GMT+0000 (Coordinated Universal Time),1629993207000,0.38166666666666665,selected issue,1
3032,23,NA,,1629993229900,NA,NA,NA,NA,260,,NA,NA,NA,NA,0,NA,NA,NA,NA,Thu Aug 26 2021 15:53:27 GMT+0000 (Coordinated Universal Time),1629993207000,0.38166666666666665,statement rating,1
3032,23,1,,1629993229900,NA,NA,NA,NA,260,,Approximately 60% of participants who agreed with you about Gun control chose to do nothing and leave the robber alone.,Approximately 85% of participants who did not agree with you about Gun control chose to call the police and report the robber.,Approximately 60% of participants who agreed with you about Gun control chose to do nothing and leave the robber alone.,Approximately 85% of participants who did not agree with you about Gun control chose to call the police and report the robber.,Definitely call the police and report the robber,NA,NA,NA,NA,Thu Aug 26 2021 15:53:27 GMT+0000 (Coordinated Universal Time),1629993207000,0.38166666666666665,moral dilemma,1
3032,23,NA,,1629993229900,NA,NA,NA,NA,260,,NA,NA,NA,NA,Moderately good,NA,NA,NA,NA,Thu Aug 26 2021 15:53:27 GMT+0000 (Coordinated Universal Time),1629993207000,0.38166666666666665,behavior rating,1
3032,23,NA,,1629993229900,true,false,false,false,260,,NA,NA,NA,NA,NA,true,false,false,false,Thu Aug 26 2021 15:53:27 GMT+0000 (Coordinated Universal Time),1629993207000,0.38166666666666665,custom understanding check,1
3032,23,NA,,1629993229900,NA,NA,NA,NA,260,,NA,NA,NA,NA,2,NA,NA,NA,NA,Thu Aug 26 2021 15:53:27 GMT+0000 (Coordinated Universal Time),1629993207000,0.38166666666666665,identification_pro,1
3032,23,NA,,1629993229900,NA,NA,NA,NA,260,,NA,NA,NA,NA,4,NA,NA,NA,NA,Thu Aug 26 2021 15:53:27 GMT+0000 (Coordinated Universal Time),1629993207000,0.38166666666666665,identification_anti,2
3031,23,NA,,1629992304153,NA,NA,NA,NA,260,female,NA,NA,NA,NA,Feminism,NA,NA,NA,NA,Thu Aug 26 2021 17:38:08 GMT+0200 (Mitteleuropäische Sommerzeit),1629992288443,0.2618333333333333,issue,1
3031,23,NA,,1629992304153,NA,NA,NA,NA,260,female,NA,NA,NA,NA,5,NA,NA,NA,NA,Thu Aug 26 2021 17:38:08 GMT+0200 (Mitteleuropäische Sommerzeit),1629992288443,0.2618333333333333,statement rating,1
3031,23,1,,1629992304153,NA,NA,NA,NA,260,female,Approximately 60% of participants who agreed with you about Feminism chose to do nothing and leave the robber alone.,Approximately 85% of participants who did not agree with you about Feminism chose to call the police and report the robber.,Approximately 60% of participants who agreed with you about Feminism chose to do nothing and leave the robber alone.,Approximately 85% of participants who did not agree with you about Feminism chose to call the police and report the robber.,Very likely call the police and report the robber,NA,NA,NA,NA,Thu Aug 26 2021 17:38:08 GMT+0200 (Mitteleuropäische Sommerzeit),1629992288443,0.2618333333333333,moral dilemma,1
3031,23,NA,,1629992304153,NA,NA,NA,NA,260,female,NA,NA,NA,NA,Slightly bad,NA,NA,NA,NA,Thu Aug 26 2021 17:38:08 GMT+0200 (Mitteleuropäische Sommerzeit),1629992288443,0.2618333333333333,behavior rating,1
3031,23,NA,,1629992304153,true,false,false,false,260,female,NA,NA,NA,NA,NA,true,false,false,false,Thu Aug 26 2021 17:38:08 GMT+0200 (Mitteleuropäische Sommerzeit),1629992288443,0.2618333333333333,custom understanding check,1
3031,23,NA,,1629992304153,NA,NA,NA,NA,260,female,NA,NA,NA,NA,6,NA,NA,NA,NA,Thu Aug 26 2021 17:38:08 GMT+0200 (Mitteleuropäische Sommerzeit),1629992288443,0.2618333333333333,identification_pro,1
3031,23,NA,,1629992304153,NA,NA,NA,NA,260,female,NA,NA,NA,NA,1,NA,NA,NA,NA,Thu Aug 26 2021 17:38:08 GMT+0200 (Mitteleuropäische Sommerzeit),1629992288443,0.2618333333333333,identification_anti,2
3028,20,NA,,1629991771227,NA,NA,NA,NA,260,female,NA,NA,NA,NA,Feminism,NA,NA,NA,NA,Thu Aug 26 2021 17:29:11 GMT+0200 (Mitteleuropäische Sommerzeit),1629991751751,0.3246,issue,1
3028,20,NA,,1629991771227,NA,NA,NA,NA,260,female,NA,NA,NA,NA,5,NA,NA,NA,NA,Thu Aug 26 2021 17:29:11 GMT+0200 (Mitteleuropäische Sommerzeit),1629991751751,0.3246,statement rating,1
3028,20,1,,1629991771227,NA,NA,NA,NA,260,female,Approximately 60% of participants who agreed with you about Feminism chose to call the police and report the robber.,Approximately 60% of participants who agreed with you about Feminism chose to call the police and report the robber.,Approximately 85% of participants who did not agree with you about Feminism chose to do nothing and leave the robber alone.,Approximately 85% of participants who did not agree with you about Feminism chose to do nothing and leave the robber alone.,Probably do nothing and the leave the robber alone,NA,NA,NA,NA,Thu Aug 26 2021 17:29:11 GMT+0200 (Mitteleuropäische Sommerzeit),1629991751751,0.3246,moral dilemma,1
3028,20,NA,,1629991771227,NA,NA,NA,NA,260,female,NA,NA,NA,NA,Slightly bad,NA,NA,NA,NA,Thu Aug 26 2021 17:29:11 GMT+0200 (Mitteleuropäische Sommerzeit),1629991751751,0.3246,behavior rating,1
3028,20,NA,,1629991771227,true,false,false,false,260,female,NA,NA,NA,NA,NA,true,false,false,false,Thu Aug 26 2021 17:29:11 GMT+0200 (Mitteleuropäische Sommerzeit),1629991751751,0.3246,custom understanding check,1
3028,20,NA,,1629991771227,NA,NA,NA,NA,260,female,NA,NA,NA,NA,6,NA,NA,NA,NA,Thu Aug 26 2021 17:29:11 GMT+0200 (Mitteleuropäische Sommerzeit),1629991751751,0.3246,identification_pro,1
3028,20,NA,,1629991771227,NA,NA,NA,NA,260,female,NA,NA,NA,NA,6,NA,NA,NA,NA,Thu Aug 26 2021 17:29:11 GMT+0200 (Mitteleuropäische Sommerzeit),1629991751751,0.3246,identification_anti,2
3027,31,NA,bit stoned,1629991035984,NA,NA,NA,NA,260,male,NA,NA,NA,NA,Immigration and Dreamers,NA,NA,NA,NA,Thu Aug 26 2021 17:17:04 GMT+0200 (Mitteleuropäische Sommerzeit),1629991024783,0.18668333333333334,issue,1
3027,31,NA,bit stoned,1629991035984,NA,NA,NA,NA,260,male,NA,NA,NA,NA,5,NA,NA,NA,NA,Thu Aug 26 2021 17:17:04 GMT+0200 (Mitteleuropäische Sommerzeit),1629991024783,0.18668333333333334,statement rating,1
3027,31,0,bit stoned,1629991035984,NA,NA,NA,NA,260,male,Approximately 60% of participants who agreed with you about Immigration and Dreamers chose to call the police and report the robber.,Approximately 60% of participants who agreed with you about Immigration and Dreamers chose to call the police and report the robber., ,Approximately 85% of participants who did not agree with you about Immigration and Dreamers chose to do nothing and leave the robber alone.,Probably do nothing and the leave the robber alone,NA,NA,NA,NA,Thu Aug 26 2021 17:17:04 GMT+0200 (Mitteleuropäische Sommerzeit),1629991024783,0.18668333333333334,moral dilemma,1
3027,31,NA,bit stoned,1629991035984,NA,NA,NA,NA,260,male,NA,NA,NA,NA,Slightly bad,NA,NA,NA,NA,Thu Aug 26 2021 17:17:04 GMT+0200 (Mitteleuropäische Sommerzeit),1629991024783,0.18668333333333334,behavior rating,1
3027,31,NA,bit stoned,1629991035984,true,false,false,false,260,male,NA,NA,NA,NA,NA,false,false,false,false,Thu Aug 26 2021 17:17:04 GMT+0200 (Mitteleuropäische Sommerzeit),1629991024783,0.18668333333333334,custom understanding check,1
3027,31,NA,bit stoned,1629991035984,NA,NA,NA,NA,260,male,NA,NA,NA,NA,7,NA,NA,NA,NA,Thu Aug 26 2021 17:17:04 GMT+0200 (Mitteleuropäische Sommerzeit),1629991024783,0.18668333333333334,identification_pro,1
3027,31,NA,bit stoned,1629991035984,NA,NA,NA,NA,260,male,NA,NA,NA,NA,1,NA,NA,NA,NA,Thu Aug 26 2021 17:17:04 GMT+0200 (Mitteleuropäische Sommerzeit),1629991024783,0.18668333333333334,identification_anti,2
3026,23,NA,,1629990492084,NA,NA,NA,NA,260,male,NA,NA,NA,NA,Joe Biden,NA,NA,NA,NA,Thu Aug 26 2021 17:08:04 GMT+0200 (Central European Summer Time),1629990484938,0.1191,issue,1
3026,23,NA,,1629990492084,NA,NA,NA,NA,260,male,NA,NA,NA,NA,-1,NA,NA,NA,NA,Thu Aug 26 2021 17:08:04 GMT+0200 (Central European Summer Time),1629990484938,0.1191,statement rating,1
3026,23,1,,1629990492084,NA,NA,NA,NA,260,male,Approximately 60% of participants who agreed with you about Joe Biden chose to call the police and report the robber.,Approximately 60% of participants who agreed with you about Joe Biden chose to call the police and report the robber.,Approximately 85% of participants who did not agree with you about Joe Biden chose to do nothing and leave the robber alone.,Approximately 85% of participants who did not agree with you about Joe Biden chose to do nothing and leave the robber alone.,Very likely do nothing and the leave the robber alone,NA,NA,NA,NA,Thu Aug 26 2021 17:08:04 GMT+0200 (Central European Summer Time),1629990484938,0.1191,moral dilemma,1
3026,23,NA,,1629990492084,NA,NA,NA,NA,260,male,NA,NA,NA,NA,Neither good nor bad,NA,NA,NA,NA,Thu Aug 26 2021 17:08:04 GMT+0200 (Central European Summer Time),1629990484938,0.1191,behavior rating,1
3026,23,NA,,1629990492084,true,false,false,false,260,male,NA,NA,NA,NA,NA,true,false,false,false,Thu Aug 26 2021 17:08:04 GMT+0200 (Central European Summer Time),1629990484938,0.1191,custom understanding check,1
3026,23,NA,,1629990492084,NA,NA,NA,NA,260,male,NA,NA,NA,NA,2,NA,NA,NA,NA,Thu Aug 26 2021 17:08:04 GMT+0200 (Central European Summer Time),1629990484938,0.1191,identification_pro,1
3026,23,NA,,1629990492084,NA,NA,NA,NA,260,male,NA,NA,NA,NA,2,NA,NA,NA,NA,Thu Aug 26 2021 17:08:04 GMT+0200 (Central European Summer Time),1629990484938,0.1191,identification_anti,2
3020,19,NA,,1629985806980,NA,NA,NA,NA,260,male,NA,NA,NA,NA,Transgender rights,NA,NA,NA,NA,Thu Aug 26 2021 15:49:51 GMT+0200 (CEST),1629985791363,0.2602833333333333,issue,1
3020,19,NA,,1629985806980,NA,NA,NA,NA,260,male,NA,NA,NA,NA,4,NA,NA,NA,NA,Thu Aug 26 2021 15:49:51 GMT+0200 (CEST),1629985791363,0.2602833333333333,statement rating,1
3020,19,1,,1629985806980,NA,NA,NA,NA,260,male,Approximately 60% of participants who agreed with you about Transgender rights chose to do nothing and leave the robber alone.,Approximately 60% of participants who agreed with you about Transgender rights chose to do nothing and leave the robber alone.,Approximately 85% of participants who did not agree with you about Transgender rights chose to call the police and report the robber.,Approximately 85% of participants who did not agree with you about Transgender rights chose to call the police and report the robber.,Probably do nothing and the leave the robber alone,NA,NA,NA,NA,Thu Aug 26 2021 15:49:51 GMT+0200 (CEST),1629985791363,0.2602833333333333,moral dilemma,1
3020,19,NA,,1629985806980,NA,NA,NA,NA,260,male,NA,NA,NA,NA,Slightly bad,NA,NA,NA,NA,Thu Aug 26 2021 15:49:51 GMT+0200 (CEST),1629985791363,0.2602833333333333,behavior rating,1
3020,19,NA,,1629985806980,true,false,false,false,260,male,NA,NA,NA,NA,NA,true,false,false,false,Thu Aug 26 2021 15:49:51 GMT+0200 (CEST),1629985791363,0.2602833333333333,custom understanding check,1
3020,19,NA,,1629985806980,NA,NA,NA,NA,260,male,NA,NA,NA,NA,6,NA,NA,NA,NA,Thu Aug 26 2021 15:49:51 GMT+0200 (CEST),1629985791363,0.2602833333333333,identification_pro,1
3020,19,NA,,1629985806980,NA,NA,NA,NA,260,male,NA,NA,NA,NA,2,NA,NA,NA,NA,Thu Aug 26 2021 15:49:51 GMT+0200 (CEST),1629985791363,0.2602833333333333,identification_anti,2
3019,19,NA,,1629985596863,NA,NA,NA,NA,260,female,NA,NA,NA,NA,Feminism,NA,NA,NA,NA,Thu Aug 26 2021 15:46:20 GMT+0200 (CEST),1629985580543,0.272,issue,1
3019,19,NA,,1629985596863,NA,NA,NA,NA,260,female,NA,NA,NA,NA,5,NA,NA,NA,NA,Thu Aug 26 2021 15:46:20 GMT+0200 (CEST),1629985580543,0.272,statement rating,1
3019,19,0,,1629985596863,NA,NA,NA,NA,260,female,Approximately 60% of participants who agreed with you about Feminism chose to call the police and report the robber.,Approximately 60% of participants who agreed with you about Feminism chose to call the police and report the robber., ,Approximately 85% of participants who did not agree with you about Feminism chose to do nothing and leave the robber alone.,Probably do nothing and the leave the robber alone,NA,NA,NA,NA,Thu Aug 26 2021 15:46:20 GMT+0200 (CEST),1629985580543,0.272,moral dilemma,1
3019,19,NA,,1629985596863,NA,NA,NA,NA,260,female,NA,NA,NA,NA,Slightly bad,NA,NA,NA,NA,Thu Aug 26 2021 15:46:20 GMT+0200 (CEST),1629985580543,0.272,behavior rating,1
3019,19,NA,,1629985596863,true,false,false,false,260,female,NA,NA,NA,NA,NA,true,false,false,false,Thu Aug 26 2021 15:46:20 GMT+0200 (CEST),1629985580543,0.272,custom understanding check,1
